,item_id,amount,currency,Şəhər,Marka,Model,Buraxılış ili,Ban növü,Rəng,Mühərrik,Yürüş
900,9480839,40500,AZN,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 196 a.g. / Hibrid,0 km
901,9516973,16600,AZN,Bakı,Toyota,Prius,2008,Liftbek,Qara,1.5 L / 76 a.g. / Hibrid,160 934 km
902,9502300,11500,AZN,Bakı,Renault,Twizy,2017,Qolfkar,Ağ,17 a.g. / Elektro,3 200 km
903,9329597,58000,USD,Bakı,Land Rover,RR Sport,2020,"Offroader / SUV, 5 qapı",Qara,3.0 L / 306 a.g. / Dizel,80 027 km
904,9106747,21300,AZN,Xırdalan,Chevrolet,Malibu,2016,Sedan,Yaş Asfalt,1.5 L / 160 a.g. / Benzin,131 633 km
905,9473720,25900,AZN,Bakı,Kia,K5,2015,Sedan,Ağ,1.7 L / 141 a.g. / Dizel,179 000 km
906,9423191,38500,AZN,Bakı,Toyota,Land Cruiser,2011,"Offroader / SUV, 5 qapı",Ağ,4.0 L / 243 a.g. / Benzin,270 000 km
907,9451579,78900,USD,Bakı,BMW,530e,2024,Sedan,Qara,2.0 L / 299 a.g. / Plug-in Hibrid,3 000 km
908,9210727,21500,USD,Bakı,Land Rover,Range Rover,2010,"Offroader / SUV, 5 qapı",Qara,5.0 L / 510 a.g. / Benzin,167 000 km
909,9516742,12200,AZN,Bakı,Hyundai,Accent,2008,"Hetçbek, 3 qapı",Göy,1.6 L / 112 a.g. / Benzin,241 000 km
910,9468715,23300,AZN,Bakı,Hyundai,Elantra,2017,Sedan,Gümüşü,2.0 L / 150 a.g. / Benzin,124 000 km
911,8660013,38500,USD,Bakı,Land Rover,Range Rover,2015,"Offroader / SUV, 5 qapı",Qara,3.0 L / 346 a.g. / Benzin,122 000 km
912,9364060,31000,USD,Bakı,ZEEKR,007,2024,Liftbek,Boz,646 a.g. / Elektro,0 km
913,9331186,22500,AZN,Bakı,Maple,X3 Pro,2024,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 110 a.g. / Benzin,3 500 km
914,9493051,38000,USD,Bakı,Land Rover,Range Rover,2017,"Offroader / SUV, 5 qapı",Ağ,3.0 L / 249 a.g. / Dizel,148 000 km
915,9511002,21300,AZN,Bakı,Hyundai,Sonata,2013,Sedan,Göy,2.0 L / 274 a.g. / Benzin,160 000 km
916,9517134,38000,AZN,Bakı,Chevrolet,Cobalt,2024,Sedan,Ağ,1.5 L / 106 a.g. / Benzin,80 000 km
917,9516763,16000,AZN,Gəncə,Ford,Focus,2014,Sedan,Ağ,1.6 L / 125 a.g. / Benzin,93 721 km
918,9475193,4250,AZN,Ağsu,Chevrolet,Aveo,2012,Sedan,Ağ,1.4 L / 94 a.g. / Benzin,45 000 km
919,9497967,11500,AZN,Oğuz,Mercedes,E 200,1999,"Universal, 5 qapı",Gümüşü,2.0 L / 136 a.g. / Benzin,190 599 km
920,9517083,18400,AZN,Bakı,Toyota,Aqua,2019,"Hetçbek, 5 qapı",Ağ,1.5 L / 74 a.g. / Hibrid,42 000 km
921,9069916,48000,USD,Bakı,Mercedes,EQE 350,2022,Sedan,Qara,292 a.g. / Elektro,8 000 km
922,9506391,28500,AZN,Bakı,Toyota,Camry,2013,Sedan,Qara,2.5 L / 181 a.g. / Benzin,166 500 km
923,9115094,22900,USD,Bakı,BMW,428,2015,Liftbek,Göy,2.0 L / 245 a.g. / Benzin,76 000 km
924,9443778,10200,AZN,Mingəçevir,Khazar,SD,2020,Sedan,Ağ,1.7 L / 113 a.g. / Benzin,161 854 km
925,9457043,43500,USD,Bakı,Mercedes,S 63 AMG 4MATIC,2015,Sedan,Qara,5.5 L / 585 a.g. / Benzin,141 000 km
926,9498098,39800,AZN,Bakı,Mercedes,E 350,2019,Sedan,Yaş Asfalt,2.0 L / 245 a.g. / Benzin,106 352 km
927,9491038,18000,AZN,Bakı,Kia,Cerato,2016,Sedan,Qara,1.8 L / 148 a.g. / Benzin,181 000 km
928,8246037,60900,AZN,Bakı,Hyundai,Sonata,2024,Sedan,Qara,2.0 L / 193 a.g. / Hibrid,0 km
929,9503076,17500,AZN,Bakı,Chevrolet,Cruze,2017,"Hetçbek, 5 qapı",Yaş Asfalt,1.4 L / 153 a.g. / Benzin,80 900 km
930,9507759,14700,AZN,Bakı,Nissan,Note,2016,"Hetçbek, 5 qapı",Tünd qırmızı,1.2 L / 98 a.g. / Benzin,94 000 km
931,9486862,18700,AZN,Bakı,Ford,Fusion (North America),2017,Sedan,Boz,1.5 L / 184 a.g. / Benzin,215 000 km
932,8580200,48800,USD,Bakı,Toyota,Highlander,2024,"Offroader / SUV, 5 qapı",Qara,2.5 L / 249 a.g. / Hibrid,0 km
933,9174762,23800,AZN,Bakı,Opel,Astra,2016,"Universal, 5 qapı",Ağ,1.6 L / 136 a.g. / Dizel,174 400 km
934,9504522,39800,AZN,Bakı,Kia,Sorento,2017,"Offroader / SUV, 5 qapı",Ağ,2.2 L / 200 a.g. / Dizel,141 300 km
935,9516708,3800,AZN,Bakı,Peugeot,406,2000,Sedan,Göy,2.0 L / 135 a.g. / Benzin,122 km
936,9490746,8400,AZN,Sumqayıt,Mercedes,E 220,1994,Sedan,Qara,2.2 L / 150 a.g. / Benzin,345 000 km
937,9468809,6500,AZN,Bakı,Opel,Vectra,1999,Sedan,Göy,2.0 L / 136 a.g. / Benzin,377 700 km
938,9494636,45900,USD,Bakı,Toyota,Highlander,2023,"Offroader / SUV, 5 qapı",Ağ,2.5 L / 249 a.g. / Hibrid,74 000 km
939,9516884,21500,AZN,Bakı,Chevrolet,Cruze,2015,Sedan,Qara,1.4 L / 140 a.g. / Benzin,249 000 km
940,9500452,18500,AZN,Bakı,Hyundai,Sonata,2011,Sedan,Qara,2.0 L / 274 a.g. / Benzin,243 123 km
941,9515413,63500,AZN,Bakı,Mercedes,Sprinter 515,2014,Mikroavtobus,Ağ,2.7 L / 140 a.g. / Dizel,280 000 km
942,9516835,25500,AZN,Salyan,Mercedes,Sprinter 211,2008,Furqon,Ağ,2.2 L / 109 a.g. / Dizel,380 000 km
943,9517110,16700,AZN,Bakı,Hyundai,Sonata,2008,Sedan,Ağ,2.0 L / 150 a.g. / Dizel,32 000 km
944,9517215,6200,AZN,Siyəzən,LADA (VAZ),2107,2009,Sedan,Göy,1.5 L / 75 a.g. / Benzin,80 000 km
945,9504323,4500,AZN,İmişli,Volkswagen,Passat,2004,Sedan,Gümüşü,1.8 L / 170 a.g. / Benzin,380 000 km
946,9516930,37500,USD,Bakı,BMW,X5,2018,"Offroader / SUV, 5 qapı",Ağ,3.0 L / 340 a.g. / Benzin,110 000 km
947,9412541,39500,AZN,Bakı,Chevrolet,Malibu,2024,Sedan,Qara,2.0 L / 250 a.g. / Benzin,5 500 km
948,7660830,39900,AZN,Bakı,Geely,Coolray,2024,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 181 a.g. / Benzin,0 km
949,8683869,2300,AZN,Bakı,LADA (VAZ),2106,1984,Sedan,Gümüşü,1.5 L / 65 a.g. / Benzin,78 293 km
950,9495356,5900,AZN,Sabirabad,GAZ,31105,2004,Sedan,Qara,2.4 L / 131 a.g. / Benzin,138 680 km
951,9416443,8300,AZN,Bakı,Fiat,Doblo,2003,Furqon,Gümüşü,1.9 L / 101 a.g. / Dizel,235 000 km
952,9196968,36500,USD,Bakı,BMW,740,2017,Sedan,Qara,3.0 L / 326 a.g. / Benzin,169 345 km
953,8833121,29800,AZN,Bakı,Mercedes,E 220 d,2013,Sedan,Qara,2.2 L / 170 a.g. / Dizel,178 000 km
954,9517071,10000,AZN,Bakı,Opel,Astra,2007,"Universal, 5 qapı",Qırmızı,1.3 L / 90 a.g. / Dizel,448 267 km
955,9516095,37000,AZN,Bakı,Hyundai,Sonata,2020,Sedan,Ağ,1.6 L / 183 a.g. / Benzin,90 123 km
956,9423757,21900,AZN,Bakı,Mercedes,GL 450 4MATIC,2008,"Offroader / SUV, 5 qapı",Ağ,4.7 L / 340 a.g. / Benzin,153 560 km
957,9511207,20300,AZN,Bakı,Hyundai,Sonata,2008,Sedan,Qara,2.0 L / 165 a.g. / Benzin,225 225 km
958,9476890,14900,AZN,Sumqayıt,Kia,Sorento,2006,"Offroader / SUV, 5 qapı",Gümüşü,2.5 L / 170 a.g. / Dizel,321 414 km
959,9512088,5700,AZN,Lənkəran,LADA (VAZ),2107,2004,Sedan,Ağ,1.6 L / 75 a.g. / Benzin,65 312 km
960,9517168,15000,AZN,Biləsuvar,Ford,Transit,1999,Furqon,Göy,2.5 L / 76 a.g. / Dizel,92 000 km
961,9472043,48000,AZN,Bakı,Skoda,Octavia,2024,Liftbek,Boz,1.5 L / 150 a.g. / Benzin,2 900 km
962,9512601,167000,USD,Bakı,Bentley,Continental GT,2018,Kupe,Boz,6.0 L / 635 a.g. / Benzin,25 000 km
963,7804284,74500,AZN,Bakı,Hyundai,Mighty EX9,2024,Yük maşını,Ağ,3.9 L / 150 a.g. / Dizel,0 km
964,9459978,15600,AZN,Sumqayıt,Hyundai,Genesis,2010,Sedan,Qara,3.8 L / 290 a.g. / Benzin,221 000 km
965,8374650,42000,AZN,Bakı,Toyota,Camry,2021,Sedan,Gümüşü,2.5 L / 200 a.g. / Benzin,135 000 km
966,9457359,21500,AZN,Bakı,Nissan,Leaf,2019,"Hetçbek, 5 qapı",Ağ,218 a.g. / Elektro,20 135 km
967,9379734,59800,USD,Bakı,Kia,Carnival,2024,Minivan,Qara,1.6 L / 230 a.g. / Hibrid,3 500 km
968,9465177,21900,AZN,Bakı,Hyundai,Avante,2015,Sedan,Ağ,1.6 L / 115 a.g. / Dizel,175 000 km
969,9517227,4800,AZN,Bakı,Mercedes,190,1992,Sedan,Qara,1.8 L / 109 a.g. / Benzin,385 274 km
970,9495912,42000,AZN,Bakı,Kia,K5,2020,Sedan,Ağ,2.0 L / 195 a.g. / Hibrid,149 000 km
971,9516608,22400,AZN,Bakı,BYD,Destroyer 05,2024,Sedan,Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,7 000 km
972,9286327,19200,USD,Bakı,BMW,330,2018,Sedan,Yaş Asfalt,2.0 L / 249 a.g. / Benzin,109 000 km
973,9254450,29800,USD,Bakı,ZEEKR,001,2023,Liftbek,Ağ,272 a.g. / Elektro,33 000 km
974,9491852,26300,AZN,Bakı,Nissan,Pathfinder,2014,"Offroader / SUV, 5 qapı",Boz,3.5 L / 249 a.g. / Benzin,170 000 km
975,9516627,42500,AZN,Bakı,Changan,Qiyuan A05,2025,Sedan,Ağ,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
976,9249505,30490,AZN,Bakı,Changan,Qiyuan Q05,2024,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
977,9517000,10000,AZN,Bakı,Mercedes,C 180,1998,Sedan,Gümüşü,1.8 L / 122 a.g. / Benzin,570 000 km
978,9385852,26800,AZN,Bakı,Toyota,Corolla Fielder,2019,"Universal, 5 qapı",Ağ,1.8 L / 98 a.g. / Hibrid,47 000 km
979,9514035,6900,AZN,Ağsu,LADA (VAZ),2107,2009,Sedan,Tünd qırmızı,1.6 L / 75 a.g. / Benzin,53 000 km
980,9144603,43000,USD,Bakı,Mercedes,E 300,2019,Sedan,Yaş Asfalt,2.0 L / 245 a.g. / Benzin,44 800 km
981,9504048,6400,AZN,Bakı,Opel,Astra,1999,"Universal, 5 qapı",Gümüşü,2.0 L / 136 a.g. / Benzin,178 323 km
982,9517148,18000,AZN,Bakı,Mercedes,E 220 d,2006,Sedan,Gümüşü,2.2 L / 170 a.g. / Dizel,258 746 km
983,9508948,4600,AZN,Bakı,Tofas,Sahin,2006,Sedan,Qara,1.6 L / 92 a.g. / Benzin,200 000 km
984,9513458,39500,USD,Bakı,Mercedes,S 500,2014,Sedan,Qara,4.7 L / 455 a.g. / Benzin,147 700 km
985,9411239,8300,AZN,Bakı,Subaru,Impreza,2009,"Hetçbek, 5 qapı",Ağ,1.5 L / 107 a.g. / Benzin,219 086 km
986,9483775,37000,USD,Bakı,Audi,Q7,2015,"Offroader / SUV, 5 qapı",Qara,3.0 L / 333 a.g. / Benzin,185 490 km
987,9419760,39800,AZN,Bakı,Mercedes,C 300,2018,Sedan,Ağ,2.0 L / 249 a.g. / Benzin,68 135 km
988,9454466,20999,AZN,Bakı,Benda,LFC 700 Pro,2025,Motosiklet,Boz,700 sm3/ 79 a.g. / Benzin,0 km
989,9496673,5100,AZN,Bakı,LADA (VAZ),2106,2003,Sedan,Yaşıl,1.6 L / 75 a.g. / Benzin,99 685 km
990,9423082,13000,USD,Bakı,BYD,Destroyer 05,2024,Sedan,Ağ,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
991,9511112,16600,AZN,Bakı,Hyundai,Elantra,2014,Sedan,Gümüşü,1.8 L / 150 a.g. / Benzin,241 000 km
992,7450673,95000,USD,Bakı,Land Rover,Defender,2023,"Offroader / SUV, 5 qapı",Qara,2.0 L / 404 a.g. / Plug-in Hibrid,45 000 km
993,9508109,22900,AZN,Bakı,BYD,Qin Plus,2025,Sedan,Ağ,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
994,9517266,25400,AZN,Bakı,Hyundai,Elantra,2019,Sedan,Göy,2.0 L / 150 a.g. / Benzin,58 000 km
995,9310974,19900,USD,Bakı,Toyota,Land Cruiser Prado,2008,"Offroader / SUV, 5 qapı",Qara,2.7 L / 163 a.g. / Benzin,142 000 km
996,9372596,31800,AZN,Bakı,Toyota,Corolla Levin,2024,Sedan,Ağ,1.8 L / 137 a.g. / Hibrid,0 km
997,9459245,19500,AZN,Bakı,Toyota,Aqua,2017,"Hetçbek, 5 qapı",Ağ,1.5 L / 74 a.g. / Hibrid,63 000 km
998,9512724,8900,AZN,Bakı,LADA (VAZ),2107,2010,Sedan,Yaş Asfalt,1.6 L / 75 a.g. / Benzin,84 056 km
999,8427407,37000,AZN,Bakı,Mercedes,Sprinter 318,2008,Mikroavtobus,Qara,3.0 L / 345 a.g. / Dizel,346 000 km
1000,9465327,20900,USD,Sumqayıt,Land Rover,Range Rover,2011,"Offroader / SUV, 5 qapı",Qara,5.0 L / 510 a.g. / Benzin,189 471 km
1001,8949149,15700,USD,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
1002,8992175,45900,USD,Bakı,Land Rover,Range Rover,2015,"Offroader / SUV, 5 qapı",Göy,3.0 L / 248 a.g. / Dizel,170 000 km
1003,9432515,32800,AZN,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.0 L / 186 a.g. / Dizel,55 000 km
1004,9514837,24500,AZN,Ağdaş,Toyota,Land Cruiser Prado,2008,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,229 000 km
1005,9234159,99999,USD,Bakı,Land Rover,Defender,2021,"Offroader / SUV, 5 qapı",Qara,3.0 L / 400 a.g. / Benzin,98 900 km
1006,9365775,25500,AZN,Bakı,Hyundai,Sonata,2015,Sedan,Ağ,2.0 L / 165 a.g. / Benzin,213 000 km
1007,9517346,6600,AZN,Bakı,LADA (VAZ),2115,2008,Sedan,Qara,1.6 L / 81 a.g. / Benzin,106 911 km
1008,9516534,51000,AZN,Bakı,Skoda,Kodiaq,2023,"Offroader / SUV, 5 qapı",Qara,2.0 L / 180 a.g. / Benzin,50 000 km
1009,9516074,33700,USD,Bakı,JETOUR,T2,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 381 a.g. / Plug-in Hibrid,0 km
1010,9517023,10500,AZN,Gəncə,Chevrolet,Niva,2013,"Offroader / SUV, 5 qapı",Göy,1.7 L / 80 a.g. / Benzin,170 000 km
1011,9516843,8300,AZN,Quba,LADA (VAZ),2114,2012,"Hetçbek, 5 qapı",Ağ,1.6 L / 80 a.g. / Benzin,250 000 km
1012,9469041,21500,USD,Bakı,Audi,A6,2014,Sedan,Boz,2.8 L / 204 a.g. / Benzin,115 000 km
1013,9021541,21900,AZN,Bakı,Ford,Fusion (North America),2018,Sedan,Tünd qırmızı,1.5 L / 181 a.g. / Benzin,91 200 km
1014,9317992,215000,USD,Bakı,Land Rover,Range Rover,2024,"Offroader / SUV, 5 qapı",Qara,3.0 L / 400 a.g. / Benzin,4 800 km
1015,9221825,45000,AZN,Masallı,Land Rover,Range Rover,2012,"Offroader / SUV, 5 qapı",Qara,5.0 L / 510 a.g. / Benzin,189 000 km
1016,9508154,59000,AZN,Bakı,Hyundai,Santa Fe,2021,"Offroader / SUV, 5 qapı",Ağ,2.4 L / 188 a.g. / Benzin,46 000 km
1017,9512378,47900,USD,Bakı,Mercedes,GLE 350 4MATIC Coupe,2017,SUV Kupe,Qara,3.0 L / 249 a.g. / Dizel,88 000 km
1018,9497299,34000,USD,Bakı,Mercedes,G 55 AMG,2007,"Offroader / SUV, 5 qapı",Qara,5.5 L / 507 a.g. / Benzin,206 000 km
1019,8299272,119000,AZN,Bakı,Kia,EV9,2024,"Offroader / SUV, 5 qapı",Qara,380 a.g. / Elektro,0 km
1020,9513919,27000,AZN,Bakı,Kia,Sportage,2014,"Offroader / SUV, 5 qapı",Qara,2.0 L / 184 a.g. / Dizel,158 000 km
1021,9506206,9700,AZN,Bakı,Opel,Astra,2007,"Universal, 5 qapı",Göy,1.3 L / 90 a.g. / Dizel,402 000 km
1022,9447889,11200,AZN,Gəncə,Chevrolet,Cruze,2011,Sedan,Mavi,1.4 L / 141 a.g. / Benzin,220 000 km
1023,9423285,30900,USD,Bakı,Volvo,XC90,2017,"Offroader / SUV, 5 qapı",Göy,2.0 L / 320 a.g. / Benzin,149 000 km
1024,9516611,7700,AZN,Mingəçevir,LADA (VAZ),2114,2012,"Hetçbek, 5 qapı",Boz,1.6 L / 81 a.g. / Benzin,299 883 km
1025,9017451,90500,USD,Bakı,Toyota,Land Cruiser,2022,"Offroader / SUV, 5 qapı",Qara,3.5 L / 415 a.g. / Benzin,55 000 km
1026,9517334,27500,AZN,Bakı,BMW,328,2013,Sedan,Ağ,2.0 L / 245 a.g. / Benzin,222 500 km
1027,9505263,64000,USD,Bakı,Mercedes,GLE 43 AMG 4MATIC Coupe,2018,SUV Kupe,Qara,3.0 L / 390 a.g. / Benzin,14 945 km
1028,9516949,5900,AZN,Bakı,LADA (VAZ),2115,2001,Sedan,Gümüşü,1.6 L / 81 a.g. / Benzin,550 000 km
1029,9500435,18500,AZN,Bakı,Chevrolet,Cruze,2018,Sedan,Qara,1.4 L / 153 a.g. / Benzin,139 000 km
1030,9516081,27500,AZN,Bakı,BMW,520,2013,Sedan,Ağ,2.0 L / 184 a.g. / Dizel,345 000 km
1031,9322001,22500,AZN,Bakı,Mercedes,Vito 115,2009,Furqon,Qara,2.2 L / 150 a.g. / Dizel,208 250 km
1032,9459825,20400,AZN,Sumqayıt,Chevrolet,Malibu,2020,Sedan,Qara,1.5 L / 160 a.g. / Benzin,82 500 km
1033,9344462,27500,AZN,Bakı,Hyundai,Sonata,2018,Sedan,Qara,2.0 L / 245 a.g. / Benzin,65 000 km
1034,9267575,23000,AZN,Bakı,Kia,Optima,2013,Sedan,Boz,2.4 L / 180 a.g. / Benzin,134 000 km
1035,7351682,32900,AZN,Bakı,MG,5,2024,Sedan,Boz,1.5 L / 115 a.g. / Benzin,0 km
1036,9514394,7800,AZN,Bakı,Renault,Megane,2008,"Universal, 5 qapı",Qızılı,1.5 L / 105 a.g. / Dizel,280 000 km
1037,9516852,20500,AZN,Salyan,Hyundai,Sonata,2010,Sedan,Gümüşü,2.0 L / 165 a.g. / Benzin,246 170 km
1038,8966050,37900,USD,Bakı,Chevrolet,Silverado,2021,"Pikap, ikiqat kabin",Qara,2.7 L / 310 a.g. / Benzin,111 000 km
1039,7726484,59990,USD,Bakı,BMW,M6,2013,Sedan,Boz,4.4 L / 575 a.g. / Benzin,66 000 km
1040,9485133,31000,USD,Bakı,Mercedes,E 220 d 4MATIC,2017,Sedan,Yaş Asfalt,2.0 L / 194 a.g. / Dizel,106 270 km
1041,9517155,6500,AZN,Xaçmaz,Mitsubishi,Airtrek,2002,"Offroader / SUV, 5 qapı",Qara,2.0 L / 240 a.g. / Benzin,400 585 km
1042,9493496,34050,AZN,Bakı,Toyota,Corolla Cross,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 152 a.g. / Hibrid,0 km
1043,9389875,47500,USD,Bakı,Jeep,Grand Cherokee,2023,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.0 L / 375 a.g. / Plug-in Hibrid,22 000 km
1044,9509919,26000,AZN,Masallı,Hyundai,Elantra,2019,Sedan,Qara,2.0 L / 150 a.g. / Benzin,117 000 km
1045,9425354,48600,AZN,Bakı,Mercedes,E 220 d,2016,Sedan,Qara,2.0 L / 194 a.g. / Dizel,217 000 km
1046,9512156,21500,AZN,Bakı,Toyota,Camry,2013,Sedan,Ağ,2.5 L / 181 a.g. / Benzin,245 000 km
1047,9436776,22000,AZN,Bakı,Mitsubishi,Lancer,2015,Sedan,Qara,2.0 L / 150 a.g. / Benzin,130 000 km
1048,9469166,23900,AZN,Xırdalan,Hyundai,Santa Fe,2013,"Offroader / SUV, 5 qapı",Qara,2.4 L / 180 a.g. / Benzin,189 000 km
1049,9491809,88400,AZN,Gəncə,Toyota,Highlander,2023,"Offroader / SUV, 5 qapı",Ağ,2.4 L / 266 a.g. / Benzin,26 000 km
1050,9507297,43500,AZN,Bakı,Toyota,Land Cruiser Prado,2012,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,141 000 km
1051,7897808,64000,AZN,Bakı,Mercedes,Sprinter 319,2016,Mikroavtobus,Qara,3.0 L / 190 a.g. / Dizel,140 000 km
1052,8492571,35000,USD,Bakı,Toyota,Camry,2025,Sedan,Qara,2.0 L / 197 a.g. / Hibrid,0 km
1053,9485888,11500,AZN,Gəncə,LADA (VAZ),Niva,2019,"Offroader / SUV, 3 qapı",Ağ,1.7 L / 80 a.g. / Benzin,123 582 km
1054,9405171,17900,AZN,Sumqayıt,Toyota,Camry,2008,Sedan,Ağ,2.4 L / 167 a.g. / Benzin,160 505 km
1055,9517209,13900,AZN,Beyləqan,LADA (VAZ),Priora,2013,"Hetçbek, 5 qapı",Ağ,1.6 L / 106 a.g. / Benzin,62 500 km
1056,9501495,9900,AZN,Bakı,Toyota,Prius,2007,Liftbek,Bej,1.5 L / 76 a.g. / Hibrid,334 000 km
1057,9515507,25400,AZN,Bakı,Land Rover,RR Sport,2008,"Offroader / SUV, 5 qapı",Qara,4.2 L / 390 a.g. / Benzin,32 000 km
1058,9261434,29700,USD,Bakı,BMW,X5,2016,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 313 a.g. / Plug-in Hibrid,128 700 km
1059,9386293,38800,AZN,Bakı,Hyundai,Sonata,2022,Sedan,Yaş Asfalt,1.6 L / 183 a.g. / Benzin,39 000 km
1060,8958656,39900,AZN,Bakı,Wuling,Starlight S,2024,"Offroader / SUV, 5 qapı",Gümüşü,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
1061,9438171,214000,USD,Bakı,Mercedes-Maybach,GLS 600 4MATIC,2023,"Offroader / SUV, 5 qapı",Qara,4.0 L / 558 a.g. / Benzin,12 300 km
1062,9510513,9900,AZN,Bakı,Kia,Rio,2008,"Hetçbek, 5 qapı",Qara,1.4 L / 97 a.g. / Benzin,196 255 km
1063,9511938,14800,AZN,Bakı,Chevrolet,Trax,2015,"Offroader / SUV, 5 qapı",Qırmızı,1.8 L / 141 a.g. / Benzin,81 000 km
1064,8485575,19900,AZN,Bakı,Hyundai,Avante,2014,Sedan,Boz,1.6 L / 132 a.g. / Dizel,225 000 km
1065,9507657,22500,USD,Bakı,Toyota,Land Cruiser Prado,2011,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,308 000 km
1066,7661252,39900,AZN,Bakı,Geely,Coolray,2024,"Offroader / SUV, 5 qapı",Qırmızı,1.5 L / 181 a.g. / Benzin,0 km
1067,9474140,23900,USD,Bakı,BMW,530,2017,Sedan,Boz,2.0 L / 249 a.g. / Benzin,61 000 km
1068,9395744,27800,AZN,Bakı,BMW,320,2016,Sedan,Ağ,2.0 L / 190 a.g. / Dizel,229 000 km
1069,9515040,62000,USD,Bakı,BMW,M6,2013,Sedan,Qara,4.4 L / 575 a.g. / Benzin,99 000 km
1070,9470117,46900,AZN,Sumqayıt,Mercedes,ML 430 4MATIC,2015,"Offroader / SUV, 5 qapı",Yaş Asfalt,3.0 L / 333 a.g. / Benzin,79 100 km
1071,9517118,15800,AZN,Bakı,Mercedes,E 220 d,2001,Sedan,Gümüşü,2.2 L / 143 a.g. / Dizel,350 000 km
1072,9506071,32500,AZN,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.0 L / 186 a.g. / Dizel,196 000 km
1073,9474586,28300,AZN,Bakı,Kia,Sorento,2013,"Offroader / SUV, 5 qapı",Qara,2.0 L / 184 a.g. / Dizel,182 000 km
1074,9516235,9200,AZN,Bakı,Opel,Astra,1999,"Universal, 5 qapı",Gümüşü,1.8 L / 116 a.g. / Benzin,410 000 km
1075,9504463,15600,USD,Bakı,Mercedes,E 250,2013,Sedan,Qara,2.2 L / 204 a.g. / Dizel,176 000 km
1076,9510128,19900,AZN,Bakı,Toyota,Camry,2013,Sedan,Göy,2.5 L / 181 a.g. / Benzin,207 605 km
1077,9454554,23300,AZN,Bakı,Hyundai,Elantra,2018,Sedan,Gümüşü,2.0 L / 150 a.g. / Benzin,108 880 km
1078,9388407,19600,AZN,Bakı,Toyota,Aqua,2019,"Hetçbek, 5 qapı",Ağ,1.5 L / 74 a.g. / Hibrid,53 700 km
1079,9466472,19800,USD,Bakı,Changan,Qiyuan A07,2025,Liftbek,Ağ,1.5 L / 218 a.g. / Plug-in Hibrid,0 km
1080,9021869,71900,AZN,Bakı,Toyota,Land Cruiser,2015,"Offroader / SUV, 5 qapı",Ağ,4.5 L / 249 a.g. / Dizel,296 000 km
1081,9500947,38900,USD,Bakı,Lexus,ES 200,2022,Sedan,Yaşıl,2.0 L / 150 a.g. / Benzin,2 800 km
1082,9516824,22700,AZN,Bakı,Chevrolet,Equinox,2019,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 170 a.g. / Benzin,60 555 km
1083,7571037,33500,USD,Bakı,Subaru,Forester,2024,"Offroader / SUV, 5 qapı",Mavi,2.0 L / 150 a.g. / Benzin,0 km
1084,9516808,6200,AZN,Bakı,LADA (VAZ),Niva,2010,"Offroader / SUV, 3 qapı",Ağ,1.7 L / 80 a.g. / Benzin,290 000 km
1085,9507461,26999,AZN,Bakı,Hyundai,Tucson,2017,"Offroader / SUV, 5 qapı",Boz,2.0 L / 150 a.g. / Benzin,79 000 km
1086,9473055,27900,AZN,Bakı,Ford,Escape,2020,"Offroader / SUV, 5 qapı",Göy,1.5 L / 180 a.g. / Benzin,63 000 km
1087,9478650,36200,AZN,Bakı,Ford,Transit,2016,Furqon,Ağ,2.2 L / 155 a.g. / Dizel,179 000 km
1088,9516666,35500,AZN,Bakı,Mercedes,C 300 4MATIC,2015,Sedan,Qara,2.0 L / 245 a.g. / Benzin,147 900 km
1089,9157588,15000,USD,Bakı,Mercedes,GL 450 4MATIC,2007,"Offroader / SUV, 5 qapı",Ağ,4.7 L / 340 a.g. / Benzin,252 000 km
1090,9516798,28700,AZN,Bakı,Hyundai,Sonata,2016,Sedan,Ağ,2.0 L / 165 a.g. / Benzin,168 000 km
