,amount,city,marka,model,year,type,color,distance,motor_volume,horse_power,motor_type,is_outlier
2489,60350.0,Bakı,Porsche,Panamera 4S,2014,Liftbek,Ağ,101000,3.0,420,Benzin,True
2490,12800.0,Sumqayıt,Chevrolet,Cruze,2015,Sedan,Qırmızı,281103,1.4,140,Benzin,False
2491,64000.0,Bakı,Land Rover,Range Rover,2016,"Offroader / SUV, 5 qapı",Ağ,138000,3.0,306,Dizel,False
2492,11500.0,Bakı,Kia,Rio,2008,Sedan,Qara,303659,1.4,97,Benzin,False
2493,30430.0,Bakı,Changan,Qiyuan Q05,2025,"Offroader / SUV, 5 qapı",Ağ,0,1.5,215,Plug-in Hibrid,False
2494,16999.0,Bakı,Toyota,Aqua,2017,"Hetçbek, 5 qapı",Ağ,176000,1.5,74,Hibrid,False
2495,17800.0,Bakı,Volkswagen,Tiguan,2011,"Offroader / SUV, 5 qapı",Ağ,133000,2.0,200,Benzin,False
2496,11000.0,Bakı,Suzuki,Swift,2011,"Hetçbek, 5 qapı",Qırmızı,186000,1.3,92,Benzin,False
2497,9500.0,Bakı,Mitsubishi,Pajero,1994,"Offroader / SUV, 5 qapı",Boz,250000,3.5,208,Benzin,False
2498,27000.0,Bakı,BMW,520,2015,Sedan,Göy,220000,2.0,190,Dizel,False
2499,32000.0,Bakı,Ford,Transit,2008,Yük maşını,Ağ,187951,2.4,140,Dizel,False
2500,12000.0,Bakı,Subaru,Legacy,2009,Sedan,Bej,282000,2.5,173,Benzin,False
2501,12500.0,Bakı,Tofas,Sahin,2006,Sedan,Qara,80000,1.6,92,Benzin,False
2502,2500.0,Ağdam,LADA (VAZ),21099,1994,Sedan,Qırmızı,253166,1.5,78,Benzin,False
2503,65620.0,Bakı,Jeep,Wrangler,2023,"Offroader / SUV, 5 qapı",Yaş Asfalt,13000,2.0,375,Plug-in Hibrid,False
2504,70550.0,Bakı,Land Rover,RR Sport,2017,"Offroader / SUV, 5 qapı",Yaş Asfalt,70000,3.0,340,Benzin,False
2505,12900.0,Sumqayıt,Volkswagen,Jetta,2012,Sedan,Ağ,178763,2.0,115,Benzin,False
2506,106930.0,Bakı,Li Auto,L9,2024,"Offroader / SUV, 5 qapı",Gümüşü,0,1.5,449,Plug-in Hibrid,True
2507,3800.0,Gəncə,LADA (VAZ),Niva,1994,"Offroader / SUV, 3 qapı",Ağ,100000,1.7,80,Benzin,False
2508,69530.0,Sumqayıt,Kia,Sorento,2024,"Offroader / SUV, 5 qapı",Ağ,15000,1.6,230,Hibrid,False
2509,104900.0,Bakı,Hyundai,Palisade,2024,"Offroader / SUV, 5 qapı",Ağ,0,2.2,200,Dizel,False
2510,33830.0,Göyçay,BMW,528,2014,Sedan,Boz,178000,2.0,245,Benzin,False
2511,13000.0,Bakı,Kia,Pride,2008,Sedan,Ağ,192000,1.5,112,Dizel,False
2512,32900.0,Bakı,Geely,Emgrand,2024,Sedan,Göy,0,1.5,125,Benzin,False
2513,23400.0,Bakı,BYD,Seal 05,2025,Sedan,Ağ,0,1.5,290,Plug-in Hibrid,False
2514,19300.0,Bakı,Mercedes,E 220 d,2006,Sedan,Qara,412000,2.2,170,Dizel,False
2515,36890.0,Bakı,BMW,530,2017,Sedan,Göy,44000,2.0,249,Benzin,False
2516,47600.0,Bakı,Toyota,Land Cruiser,2011,"Offroader / SUV, 5 qapı",Ağ,175000,4.0,243,Benzin,False
2517,19900.0,Bakı,Toyota,Aqua,2019,"Hetçbek, 5 qapı",Ağ,93800,1.5,74,Hibrid,False
2518,20200.0,Bakı,Toyota,Corolla Fielder,2018,"Universal, 5 qapı",Ağ,175750,1.5,74,Hibrid,False
2519,14500.0,Bakı,Chevrolet,Cruze,2013,Sedan,Mavi,249378,1.4,140,Benzin,False
2520,36800.0,Bakı,Honda,CR-V,2021,"Offroader / SUV, 5 qapı",Göy,70000,1.5,190,Benzin,False
2521,56000.0,Bakı,DAF,105 XF,2008,Yük maşını,Tünd qırmızı,1300000,12.0,460,Dizel,True
2522,19600.0,Sumqayıt,Hummer,H3,2006,"Offroader / SUV, 5 qapı",Qara,252000,3.5,223,Benzin,False
2523,6200.0,Bakı,Renault,Megane,2007,"Hetçbek, 5 qapı",Gümüşü,303000,1.5,105,Dizel,False
2524,48960.0,Bakı,Porsche,Panamera 4S Executive,2014,Liftbek,Qara,121200,3.0,420,Benzin,True
2525,7500.0,Biləsuvar,LADA (VAZ),2104,2008,"Universal, 5 qapı",Ağ,96481,1.6,75,Benzin,False
2526,25500.0,Bakı,Kia,Optima,2016,Sedan,Ağ,125000,2.0,163,Benzin,False
2527,30430.0,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Gümüşü,0,1.5,215,Plug-in Hibrid,False
2528,13500.0,Astara,Kia,Ceed,2009,"Hetçbek, 5 qapı",Mavi,202000,1.4,109,Benzin,False
2529,39900.0,Bakı,Chery,Tiggo 7 Pro,2024,"Offroader / SUV, 5 qapı",Qara,0,1.5,172,Hibrid,False
2530,23800.0,Bakı,Bestune,T77,2021,"Offroader / SUV, 5 qapı",Qara,133000,1.5,169,Benzin,False
2531,3500.0,Gədəbəy,LADA (VAZ),2106,1984,Sedan,Ağ,30000,1.6,65,Benzin,False
2532,22500.0,Bakı,Kia,Optima,2013,Sedan,Qara,232381,2.0,274,Benzin,False
2533,41650.0,Bakı,Changan,Qiyuan A07,2025,Sedan,Ağ,0,1.5,315,Plug-in Hibrid,False
2534,47600.0,Bakı,Hyundai,Santa Fe,2018,"Offroader / SUV, 5 qapı",Ağ,122544,2.0,184,Dizel,False
2535,113900.0,Bakı,BMW,X7,2019,"Offroader / SUV, 5 qapı",Qara,98000,3.0,340,Benzin,False
2536,16600.0,Bakı,Kia,Rio,2014,Sedan,Qırmızı,191512,1.6,123,Benzin,False
2537,79730.0,Bakı,ZEEKR,001,2024,Liftbek,Ağ,0,0.0,544,Elektrik,True
2538,36000.0,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Ağ,157339,2.0,184,Dizel,False
2539,57800.0,Bakı,Kia,Carnival,2024,Minivan,Ağ,40000,1.6,245,Hibrid,False
2540,34500.0,Sabirabad,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Boz,191000,2.0,184,Dizel,False
2541,13200.0,Bakı,Nissan,Qashqai,2008,"Offroader / SUV, 5 qapı",Boz,168000,2.0,141,Benzin,False
2542,63000.0,Bakı,Volvo,FH 460,2010,Dartqı,Göy,1285000,13.0,460,Dizel,True
2543,161500.0,Bakı,Porsche,Taycan GTS,2022,Sedan,Qara,17000,0.0,571,Elektrik,True
2544,11700.0,Bakı,Chevrolet,Cruze,2014,Sedan,Gümüşü,221111,1.4,140,Benzin,False
2545,33500.0,Bakı,Mercedes,C 250 4MATIC,2015,Sedan,Göy,177800,2.0,211,Benzin,False
2546,24800.0,Bakı,LADA (VAZ),Niva,2025,"Offroader / SUV, 3 qapı",Qara,1200,1.7,83,Benzin,False
2547,6700.0,Bakı,Audi,A4,2004,Sedan,Boz,335000,1.8,150,Benzin,False
2548,33000.0,Bakı,BYD,Yuan Up,2024,"Offroader / SUV, 5 qapı",Ağ,0,0.0,177,Elektrik,False
2549,27500.0,Bərdə,Lexus,IS 200t,2015,Sedan,Ağ,175000,2.0,245,Benzin,False
2550,22800.0,Bakı,Hyundai,Elantra,2016,Sedan,Göy,106244,2.0,150,Benzin,False
2551,37230.0,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,0,1.5,215,Plug-in Hibrid,False
2552,40000.0,Ağdam,Hyundai,Santa Fe,2018,"Offroader / SUV, 5 qapı",Boz,189200,2.0,184,Dizel,False
2553,31263.0,Bakı,Toyota,Corolla Cross,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.0,197,Hibrid,False
2554,17200.0,Bakı,BMW,545,2005,Sedan,Qara,325000,4.4,333,Benzin,False
2555,25400.0,Bakı,Chevrolet,Bolt,2023,"Hetçbek, 5 qapı",Yaş Asfalt,29000,0.0,200,Elektrik,False
2556,35900.0,Bakı,Kia,Sorento,2014,"Offroader / SUV, 5 qapı",Boz,212000,2.0,184,Dizel,False
2557,28500.0,Bakı,Hyundai,Grandeur,2011,Sedan,Ağ,214000,3.0,250,Benzin,False
2558,29999.0,Bakı,BMW,528,2016,Sedan,Yaş Asfalt,186000,2.0,245,Benzin,False
2559,57500.0,Bakı,JETOUR,T2,2025,"Offroader / SUV, 5 qapı",Boz,0,2.0,254,Benzin,False
2560,3999.0,Bakı,Dayun,DY200T-11,2025,Moped,Qara,0,0.0,14,Benzin,False
2561,17700.0,Bakı,Nissan,Note,2017,"Hetçbek, 5 qapı",Ağ,47000,1.2,80,Hibrid,False
2562,56098.299999999996,Bakı,JETOUR,T2,2025,"Offroader / SUV, 5 qapı",Qara,0,1.5,381,Plug-in Hibrid,False
2563,39900.0,Bakı,GAC,GS3 Emzoom,2024,"Offroader / SUV, 5 qapı",Mavi,0,1.5,175,Benzin,False
2564,15600.0,Bakı,Mercedes,E 320,2001,Sedan,Açıq yaşıl,236000,3.2,197,Dizel,False
2565,63920.0,Bakı,Land Rover,RR Evoque,2020,"Offroader / SUV, 5 qapı",Qara,58000,2.0,240,Benzin,False
2566,3100.0,Ağdaş,LADA (VAZ),2106,1985,Sedan,Ağ,95310,1.6,75,Benzin,False
2567,14900.0,Sumqayıt,GMC,Acadia,2008,"Offroader / SUV, 5 qapı",Qara,258000,3.6,288,Benzin,False
2568,6500.0,Astara,LADA (VAZ),2107,2006,Sedan,Ağ,62754,1.6,75,Benzin,False
2569,6300.0,Füzuli,LADA (VAZ),2107,2007,Sedan,Göy,92550,1.6,75,Benzin,False
2570,17800.0,Bakı,Mazda,CX-9,2009,"Offroader / SUV, 5 qapı",Qara,183000,3.7,277,Benzin,False
2571,11500.0,Sumqayıt,Mercedes,C 180,1998,Sedan,Tünd qırmızı,347000,1.8,122,Benzin,False
2572,7200.0,Bakı,LADA (VAZ),2107,2011,Sedan,Ağ,83651,1.6,75,Benzin,False
2573,11500.0,Xırdalan,BMW,525,2000,Sedan,Yaş Asfalt,289456,2.5,192,Benzin,False
2574,19500.0,Bakı,Ford,Transit,2010,Furqon,Göy,184000,2.2,150,Dizel,False
2575,16500.0,Bakı,Hyundai,Elantra,2011,Sedan,Yaş Asfalt,200000,1.8,150,Benzin,False
2576,18900.0,Bakı,Volkswagen,Polo,2018,Sedan,Ağ,99500,1.6,110,Benzin,False
2577,46500.0,Bakı,Lexus,LX 570,2009,"Offroader / SUV, 5 qapı",Ağ,191000,5.7,383,Benzin,False
2578,22400.0,Bakı,Hyundai,Sonata,2016,Sedan,Mavi,142000,2.0,156,Hibrid,False
2579,12500.0,Bakı,Chevrolet,Cruze,2012,Sedan,Tünd qırmızı,324169,1.4,138,Benzin,False
2580,10500.0,Gəncə,Opel,Astra,2009,"Hetçbek, 5 qapı",Göy,193121,1.4,90,Benzin,False
2581,106760.0,Bakı,Jeep,Grand Cherokee,2022,"Offroader / SUV, 5 qapı",Qara,0,3.6,286,Benzin,False
2582,3600.0,Bakı,Opel,Astra,1993,"Universal, 5 qapı",Qara,250000,1.4,90,Benzin,False
2583,219300.0,Bakı,Mercedes,SL 43 AMG,2023,Kabriolet,Qara,18000,2.0,381,Benzin,False
2584,42500.0,Bakı,Ford,Mustang,2017,Kupe,Qara,57950,2.3,317,Benzin,False
2585,9100.0,Lənkəran,LADA (VAZ),2104,2012,"Universal, 5 qapı",Ağ,89889,1.6,75,Benzin,False
2586,43000.0,Bakı,MAN,TGA 18.440,2013,Dartqı,Yaşıl,1030000,13.0,440,Dizel,True
2587,51000.0,Bakı,Jaguar,F-Pace R,2017,"Offroader / SUV, 5 qapı",Gümüşü,130000,2.0,240,Dizel,False
2588,52530.0,Bakı,Mercedes,E 300,2018,Sedan,Qara,150000,2.0,245,Benzin,False
2589,12000.0,Bakı,Toyota,Land Cruiser,2004,"Offroader / SUV, 5 qapı",Qara,325000,4.5,224,Benzin,False
2590,28700.0,Bakı,Mercedes,CLA 250,2014,Sedan,Ağ,236000,2.0,211,Benzin,False
2591,32200.0,Bakı,Suzuki,GSX-S1000GT,2024,Motosiklet,Qırmızı,0,0.0,150,Benzin,False
2592,18500.0,Bakı,Toyota,Prius V,2013,"Universal, 5 qapı",Göy,135800,1.8,98,Hibrid,False
2593,59500.0,Bakı,Toyota,RAV4,2023,"Offroader / SUV, 5 qapı",Ağ,2000,2.5,218,Hibrid,False
2594,19500.0,Bakı,Ford,Transit,2007,Furqon,Ağ,180000,2.4,140,Dizel,False
2595,12500.0,Bakı,Daewoo,Gentra,2014,Sedan,Qara,182000,1.5,107,Benzin,False
2596,23900.0,Bakı,Ford,Fusion (North America),2018,Sedan,Yaş Asfalt,124200,2.0,249,Plug-in Hibrid,False
2597,27500.0,Ağdaş,Toyota,Land Cruiser Prado,2008,"Offroader / SUV, 5 qapı",Qara,178000,2.7,163,Benzin,False
2598,13500.0,Bakı,Toyota,Prius,2008,Liftbek,Gümüşü,323478,1.5,76,Hibrid,False
2599,12000.0,Bakı,Toyota,Prius,2008,Liftbek,Gümüşü,282000,1.5,76,Hibrid,False
2600,9850.0,Sumqayıt,LADA (VAZ),Priora,2013,"Hetçbek, 5 qapı",Ağ,292000,1.6,98,Benzin,False
2601,79050.0,Bakı,Land Rover,RR Sport,2018,"Offroader / SUV, 5 qapı",Qara,113800,3.0,340,Benzin,False
2602,28300.0,Bakı,Ford,Transit,2010,Yük maşını,Ağ,198000,2.4,140,Dizel,False
2603,11700.0,Bakı,Kia,Rio,2008,"Hetçbek, 5 qapı",Qara,247543,1.5,110,Dizel,False
2604,14700.0,Saatlı,Chevrolet,Cruze,2014,Sedan,Gümüşü,270000,1.4,141,Benzin,False
2605,23900.0,Bakı,Hyundai,Sonata,2015,Sedan,Qara,220000,2.0,168,Benzin,False
2606,28300.0,Bakı,Hyundai,Santa Fe,2014,"Offroader / SUV, 5 qapı",Yaş Asfalt,122500,2.2,197,Dizel,False
2607,25500.0,Bakı,Changan,Eado,2025,Sedan,Gümüşü,0,1.5,215,Plug-in Hibrid,False
2608,22500.0,Bakı,Hyundai,Elantra,2015,Sedan,Qara,124903,1.8,150,Benzin,False
2609,13500.0,Bakı,Chevrolet,Cruze,2012,Sedan,Gümüşü,240000,1.4,140,Benzin,False
2610,12800.0,Bakı,LADA (VAZ),Priora,2014,Sedan,Qara,155419,1.6,106,Benzin,False
2611,12800.0,Lənkəran,Hyundai,i30,2008,"Hetçbek, 5 qapı",Qara,210000,1.6,115,Dizel,False
2612,13900.0,Bakı,Nissan,Tiida,2007,"Hetçbek, 5 qapı",Ağ,177000,1.6,110,Benzin,False
2613,70550.0,Bakı,Mitsubishi,L200,2021,"Pikap, ikiqat kabin",Yaş Asfalt,62000,2.4,181,Dizel,False
2614,48450.0,Bakı,Mercedes,E 220 d,2017,Sedan,Qara,209500,2.0,194,Dizel,False
2615,3800.0,Bakı,LADA (VAZ),2106,1990,Sedan,Boz,95000,1.6,75,Benzin,False
2616,15400.0,Bakı,Toyota,Corolla,2013,Sedan,Ağ,196250,1.8,136,Benzin,False
2617,34200.0,Bakı,Hyundai,Elantra,2025,Sedan,Ağ,0,1.5,115,Benzin,False
2618,30900.0,Bakı,Kia,K5,2020,Sedan,Qara,84000,1.6,180,Benzin,False
2619,69530.0,Bakı,Land Rover,Range Rover,2016,"Offroader / SUV, 5 qapı",Qara,240000,3.0,248,Dizel,False
2620,58650.0,Bakı,Jeep,Wrangler,2020,"Offroader / SUV, 5 qapı",Göy,109239,2.0,272,Benzin,False
2621,42500.0,Bakı,Toyota,FJ Cruiser,2011,"Offroader / SUV, 5 qapı",Ağ,250837,4.0,280,Benzin,False
2622,55930.0,Bakı,Toyota,RAV4,2024,"Offroader / SUV, 5 qapı",Ağ,0,2.5,218,Plug-in Hibrid,False
2623,17700.0,Bakı,Mercedes,E 220 d,2006,Sedan,Qara,333111,2.2,170,Dizel,False
2624,22500.0,Bakı,Kia,Sportage,2011,"Offroader / SUV, 5 qapı",Ağ,175000,2.0,163,Benzin,False
2625,25400.0,Bakı,Kia,Forte,2019,Sedan,Yaş Asfalt,187810,2.0,147,Benzin,False
2626,22800.0,Bakı,Chevrolet,Equinox,2020,"Offroader / SUV, 5 qapı",Göy,115089,1.5,170,Benzin,False
2627,63500.0,Bakı,GAZ,Next A65R52,2025,Mikroavtobus,Ağ,0,2.5,131,Dizel,False
2628,16800.0,Bakı,Mercedes,E 240,2001,Sedan,Gümüşü,348000,2.4,170,Benzin,False
2629,9800.0,Bakı,Mercedes,C 180,2002,Sedan,Boz,301200,2.0,129,Benzin,False
2630,21950.0,Bakı,Kia,Rio,2020,Sedan,Ağ,45500,1.6,123,Benzin,False
2631,13900.0,Bakı,Nissan,Tiida,2008,"Hetçbek, 5 qapı",Qızılı,180883,1.6,110,Benzin,False
2632,16200.0,Bərdə,Kia,Sportage,2007,"Offroader / SUV, 5 qapı",Gümüşü,237000,2.0,140,Dizel,False
2633,8900.0,Bakı,Mercedes,C 240,2000,Sedan,Gümüşü,118282,2.4,170,Benzin,False
2634,17500.0,Bakı,AODES,Pathcross 650,2025,Kvadrosikl,Yaşıl,0,0.0,54,Benzin,False
2635,23955.0,Bakı,Chevrolet,Equinox,2017,"Offroader / SUV, 5 qapı",Yaş Asfalt,124000,1.5,170,Benzin,False
2636,36550.0,Bakı,Land Rover,Discovery,2014,"Offroader / SUV, 5 qapı",Qara,185000,3.0,340,Benzin,False
2637,17200.0,Ağdam,Hyundai,Accent,2012,Sedan,Qara,193600,1.6,123,Benzin,False
2638,16900.0,Bakı,Nissan,Note,2017,"Hetçbek, 5 qapı",Boz,100000,1.2,80,Hibrid,False
2639,5800.0,Bakı,ATV,Hummer 250,2022,Kvadrosikl,Qara,500,0.0,50,Benzin,False
2640,31000.0,Bakı,Changan,Uni-V iDD,2024,Sedan,Ağ,6500,1.5,325,Plug-in Hibrid,False
2641,33830.0,Bakı,BMW,X5,2010,"Offroader / SUV, 5 qapı",Ağ,231000,3.0,306,Benzin,False
2642,39200.0,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.0,197,Hibrid,False
2643,50660.0,Bakı,Toyota,Land Cruiser Prado,2014,"Offroader / SUV, 5 qapı",Bej,107000,2.7,163,Benzin,False
2644,63000.0,Salyan,Scania,R440,2011,Dartqı,Gümüşü,1300000,12.0,440,Dizel,True
2645,16200.0,Bakı,BMW Alpina,B10,2002,Sedan,Qırmızı,420000,4.8,375,Benzin,False
2646,37300.0,Bakı,Mitsubishi,L200,2021,"Pikap, ikiqat kabin",Bej,134200,2.4,154,Dizel,False
2647,51000.0,Bakı,Mercedes,G 500,2002,"Offroader / SUV, 5 qapı",Ağ,311000,5.0,296,Benzin,False
2648,14900.0,Bakı,Ford,Transit Connect,2011,Furqon,Ağ,255000,1.8,110,Dizel,False
2649,59330.0,Bakı,Kia,K8,2023,Sedan,Göy,34000,1.6,230,Hibrid,False
2650,22000.0,Füzuli,Ford,Fusion (North America),2019,Sedan,Qara,184000,1.5,181,Benzin,False
2651,79730.0,Bakı,ZEEKR,001,2024,Liftbek,Qara,0,0.0,544,Elektrik,True
2652,31500.0,Bakı,Porsche,Cayenne Turbo,2013,"Offroader / SUV, 5 qapı",Ağ,194191,4.8,500,Benzin,True
2653,9900.0,Bakı,BMW,325,2003,Sedan,Qara,226221,2.5,192,Benzin,False
2654,18300.0,Bakı,Hyundai,Elantra,2016,Sedan,Gümüşü,168981,1.8,150,Benzin,False
2655,27500.0,Bakı,Mazda,CX-5,2014,"Offroader / SUV, 5 qapı",Qara,45839,2.0,155,Benzin,False
2656,25500.0,Bakı,Hyundai,Avante,2015,Sedan,Yaş Asfalt,135000,1.6,132,Benzin,False
2657,8900.0,Bakı,Toyota,Prius,2008,Liftbek,Mavi,410383,1.5,76,Hibrid,False
2658,55900.0,Bakı,Suzuki,Jimny,2024,"Offroader / SUV, 3 qapı",Qara,0,1.5,102,Benzin,False
2659,27700.0,Bakı,Hyundai,Santa Fe,2014,"Offroader / SUV, 5 qapı",Boz,201500,2.0,184,Dizel,False
2660,8500.0,Şəki,LADA (VAZ),2110,2006,Sedan,Gümüşü,250000,1.6,90,Benzin,False
2661,27700.0,Bakı,Chevrolet,Captiva,2021,"Offroader / SUV, 5 qapı",Yaş Asfalt,70800,1.5,147,Benzin,False
2662,29200.0,Bakı,Bestune,T55,2025,"Offroader / SUV, 5 qapı",Boz,0,1.5,160,Benzin,False
2663,21900.0,Bakı,Mercedes,Vito 111,2010,Furqon,Ağ,295727,2.2,116,Dizel,False
2664,32900.0,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Yaş Asfalt,191000,2.0,184,Dizel,False
2665,18000.0,Bakı,Mercedes,E 320,2003,Sedan,Qara,350000,3.2,224,Benzin,False
2666,8100.0,Bakı,Mercedes,C 230,1997,Sedan,Qara,343427,2.3,150,Benzin,False
2667,19900.0,Bakı,Toyota,Corolla,2014,Sedan,Qara,233000,1.6,124,Benzin,False
2668,25330.0,Bakı,Toyota,Corolla,2023,Sedan,Ağ,100000,1.8,98,Hibrid,False
2669,22500.0,Bakı,Hyundai,Azera,2012,Sedan,Qara,220000,2.4,201,Benzin,False
2670,71400.0,Bakı,Land Rover,RR Sport,2014,"Offroader / SUV, 5 qapı",Qara,220480,3.0,340,Benzin,False
2671,246500.0,Bakı,Jaguar,Daimler Double-Six,1985,Sedan,Qara,130,5.3,287,Benzin,False
2672,42500.0,Bakı,Toyota,Land Cruiser Prado,2012,"Offroader / SUV, 5 qapı",Ağ,159000,2.7,163,Benzin,False
2673,86190.0,Bakı,Alfa Romeo,Stelvio,2022,"Offroader / SUV, 5 qapı",Göy,0,2.0,280,Benzin,False
2674,13900.0,Gəncə,Chevrolet,Cruze,2014,Sedan,Qara,257000,1.4,140,Benzin,False
2675,32500.0,Bakı,Ford,Edge,2018,"Offroader / SUV, 5 qapı",Qara,147000,2.0,245,Benzin,False
2676,204000.0,Bakı,Porsche,Cayenne GTS Coupe,2022,SUV Kupe,Göy,18500,4.0,460,Benzin,True
2677,12200.0,Bakı,Hyundai,Sonata,2007,Sedan,Ağ,298500,2.4,188,Benzin,False
2678,5400.0,Bakı,GAZ,3110,2003,Sedan,Gümüşü,200000,2.3,150,Benzin,False
2679,32500.0,Bakı,Ford,Fusion (North America),2019,Sedan,Ağ,136000,2.0,198,Plug-in Hibrid,False
2680,63900.0,Bakı,Toyota,RAV4,2022,"Offroader / SUV, 5 qapı",Ağ,33000,2.0,175,Benzin,False
2681,8300.0,Bakı,LADA (VAZ),2115,2010,Sedan,Qara,196854,1.6,80,Benzin,False
2682,47430.0,Bakı,Mitsubishi,Eclipse Cross,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.0,150,Benzin,False
2683,107440.0,Bakı,BMW,545e,2023,Sedan,Qara,8000,3.0,389,Plug-in Hibrid,False
2684,39200.0,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.0,197,Hibrid,False
2685,13500.0,Bakı,Volkswagen,Polo,2012,"Hetçbek, 5 qapı",Ağ,140000,1.4,180,Benzin,False
2686,10500.0,Cəlilabad,Fiat,Doblo,2008,Kompakt-Van,Boz,321958,1.3,85,Dizel,False
2687,10000.0,Bakı,Kia,Rio,2006,"Hetçbek, 5 qapı",Göy,385200,1.5,110,Dizel,False
2688,48800.0,Bakı,BYD,Seal,2023,Sedan,Mavi,0,0.0,530,Elektrik,True
2689,26850.0,Bakı,Ford,Transit,2014,Furqon,Ağ,304000,2.2,115,Dizel,False
2690,43350.0,Bakı,Land Rover,Discovery,2015,"Offroader / SUV, 5 qapı",Qara,94000,3.0,340,Benzin,False
2691,5500.0,Sumqayıt,Mercedes,E 230,1989,Sedan,Yaş Asfalt,247203,2.3,150,Benzin,False
2692,3300.0,Gəncə,LADA (VAZ),2107,2000,Sedan,Ağ,185369,1.5,72,Benzin,False
2693,8800.0,Bakı,Chevrolet,Cruze,2012,"Universal, 5 qapı",Ağ,350000,1.6,109,Benzin,False
2694,60350.0,Bakı,Land Rover,Range Rover,2015,"Offroader / SUV, 5 qapı",Ağ,79000,3.0,340,Benzin,False
2695,11000.0,Bakı,Kia,Rio,2006,"Hetçbek, 5 qapı",Qara,266000,1.4,97,Benzin,False
2696,32000.0,Bakı,Toyota,Land Cruiser Prado,2010,"Offroader / SUV, 5 qapı",Ağ,223300,2.7,163,Benzin,False
2697,22500.0,Xaçmaz,Kia,K3,2016,Sedan,Yaş Asfalt,112000,1.6,136,Dizel,False
2698,61030.0,Bakı,Mitsubishi,L200,2024,"Pikap, ikiqat kabin",Ağ,0,2.4,147,Dizel,False
2699,75000.0,Bakı,Mercedes,Axor 1843,2007,Yük maşını,Ağ,575000,12.0,460,Dizel,True
2700,20800.0,Bakı,Hyundai,Avante,2016,Sedan,Ağ,179400,1.6,136,Dizel,False
2701,29800.0,Bakı,Kia,K5,2015,Sedan,Ağ,186000,2.0,168,Benzin,False
2702,12555.0,Bakı,Volkswagen,Polo,2012,Sedan,Ağ,195000,1.6,105,Benzin,False
2703,39780.0,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.0,196,Hibrid,False
2704,28800.0,Sumqayıt,Hyundai,HD-65,2011,Yük maşını,Ağ,521321,3.9,170,Dizel,False
2705,115600.0,Bakı,BMW,730,2021,Sedan,Qara,75500,3.0,249,Dizel,False
2706,19000.0,Bakı,Hyundai,Sonata,2011,Sedan,Qara,156000,2.4,198,Benzin,False
2707,25900.0,Sumqayıt,BMW,528,2015,Sedan,Qara,102500,2.0,245,Benzin,False
2708,19500.0,Bakı,Hyundai,Elantra,2015,Sedan,Qara,151000,1.8,150,Benzin,False
2709,9900.0,Masallı,Mercedes,E 230,1995,Sedan,Göy,300000,2.3,150,Benzin,False
2710,7000.0,Bakı,Jeep,Grand Cherokee,2012,"Offroader / SUV, 5 qapı",Qara,180000,3.6,286,Benzin,False
2711,32900.0,Bakı,Nissan,Sunny,2024,Sedan,Boz,0,1.6,118,Benzin,False
2712,64500.0,Bakı,Isuzu,NPR 75 L,2024,Yük maşını,Ağ,0,5.1,155,Dizel,False
2713,10000.0,Bakı,Toyota,Prius,2008,Liftbek,Boz,337000,1.5,76,Hibrid,False
2714,63900.0,Bakı,GWM,Tank 300,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.0,350,Hibrid,False
2715,33040.0,Bakı,Toyota,Corolla,2025,Sedan,Ağ,0,1.8,98,Hibrid,False
2716,5800.0,Bakı,Opel,Vectra,2000,Sedan,Göy,238000,2.0,136,Benzin,False
2717,43400.0,Bakı,JETOUR,Dashing,2024,"Offroader / SUV, 5 qapı",Qara,0,1.6,197,Benzin,False
2718,23500.0,Bakı,Kia,Rio,2021,Sedan,Gümüşü,82000,1.6,123,Benzin,False
2719,53900.0,Bakı,MG,7,2025,Liftbek,Yaşıl,0,2.0,261,Benzin,False
2720,29000.0,Bakı,Bestune,T99,2021,"Offroader / SUV, 5 qapı",Göy,21000,2.0,224,Benzin,False
2721,38760.0,Bakı,Changan,Qiyuan Q07,2025,"Offroader / SUV, 5 qapı",Gümüşü,0,1.5,215,Plug-in Hibrid,False
2722,93500.0,Bakı,Ford,Mustang,2016,Kupe,Yaş Asfalt,83000,5.0,550,Benzin,True
2723,62900.0,Bakı,Land Rover,RR Evoque,2020,"Offroader / SUV, 5 qapı",Qara,65000,2.0,150,Dizel,False
2724,53550.0,Bakı,Mercedes,GL 500 4MATIC,2014,"Offroader / SUV, 5 qapı",Qara,150000,4.7,435,Benzin,True
2725,22800.0,Bakı,Hyundai,Sonata,2016,Sedan,Yaş Asfalt,146459,2.0,156,Hibrid,False
